tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
"RT @PremierRP_en: 🇵🇱🇭🇺🇮🇹Today, PM @MorawieckiM is visiting #Budapest, where he meets with PM Viktor Orbán and @matteosalvinimi. https://t.c…",,,https://twitter.com/PolandMFA/status/1377656858748522497,"Apr 01, 2021"
"#UN Secretary General @antonioguterres appointed Ambassador Joanna Wronecka of @PLinUN in New York as UN Special Coordinator for Lebanon 🇱🇧.
 
Congratulations!️👏",https://t.co/xBJIzJsJX5,http://t.co/xBJIzJsJX5,https://twitter.com/PolandMFA/status/1377546433260359680,"Apr 01, 2021"
"“International community has to enhance its efforts to eradicate terrorist groups, especially Daesh” said FM @RauZbigniew at a virtual meeting of foreign ministers of the Global Coalition to Defeat ISIS Small Group.

More⤵️",https://t.co/wPopF2j8wt,http://t.co/wPopF2j8wt,https://twitter.com/PolandMFA/status/1377243786934427650,"Mar 31, 2021"
"The persecution of Polishness and 🇵🇱 tradition has a long history. 

The events in Września in 1901 or the school strike in 1905 are ex. of the fight for 🇵🇱 language in education.

The Belarusian authorities’ recent actions against Poles follow this pattern.

#FreePolesInBelarus",https://t.co/h7hI6h8XWk,http://t.co/h7hI6h8XWk,https://twitter.com/PolandMFA/status/1377161188690194439,"Mar 31, 2021"
"RT @coalition: STATEMENT: Today, @coalition  ministers stressed they remain “firmly united in their outrage at Daesh’s atrocities and in th…",,,https://twitter.com/PolandMFA/status/1376953528904728576,"Mar 30, 2021"
RT @PremierRP_en: ⚠️border quarantine rules in Poland from 30 March⤵️,https://t.co/nTcSzClMPp,http://t.co/nTcSzClMPp,https://twitter.com/PolandMFA/status/1376935946126561281,"Mar 30, 2021"
"RT @PLParliament: 🇵🇱#Sejm adopted a resolution on persecution of Poles in #Belarus, expressing solidarity with the detained compatriots. MP…",,,https://twitter.com/PolandMFA/status/1376872919599566850,"Mar 30, 2021"
"Mother tongue is invaluable for the cultural heritage of humanity – that is why it is celebrated on its international observance day. 

For Poles in #Belarus the possibility of speaking their mother tongue and learning in Polish should be a fundamental right.

#FreePolesInBelarus",https://t.co/4UvMXvrUbI,http://t.co/4UvMXvrUbI,https://twitter.com/PolandMFA/status/1376529192255422465,"Mar 29, 2021"
"🇵🇱 minority in Belarus amounts from 300 th. to 1,1 mln people.

They want to remember their ancestors and cultivate their traditions, like other national minorities in🌍.

They are helped by the Union of Poles in Belarus which supports🇵🇱culture &education.

#FreePolesInBelarus",https://t.co/kGh4kKNiN1,http://t.co/kGh4kKNiN1,https://twitter.com/PolandMFA/status/1376202158773833736,"Mar 28, 2021"
"Poles in Belarus detained for cultivating Polishness! 

National minorities cannot be persecuted.
 
The freedom is guaranteed by the treaty between 🇵🇱 and Belarus from 1992 and the other acts of international law.
 
#FreePolesInBelarus",https://t.co/lLTTlgM9oY,http://t.co/lLTTlgM9oY,https://twitter.com/PolandMFA/status/1375781957083279364,"Mar 27, 2021"
"Andrzej Poczobut, Polish-Belarusian journalist and blogger, arrested for his activity on behalf of the 🇵🇱 minority.

Minorities have the right to the freedom of speech, to foster their ethnic, cultural, linguistic or religious identity.

#FreePolesInBelarus",https://t.co/SB29p29q4l,http://t.co/SB29p29q4l,https://twitter.com/PolandMFA/status/1375470207393804291,"Mar 26, 2021"
"Andżelika Borys, Chairwoman of the Union of Poles in Belarus sentenced to prison due to her involvement for the rights of the 🇵🇱 minority.

Minorities have the right to the freedom of speech, to foster their ethnic, cultural, linguistic or religious identity.

#FreePolesInBelarus",https://t.co/KVl71X9esF,http://t.co/KVl71X9esF,https://twitter.com/PolandMFA/status/1375469905525538823,"Mar 26, 2021"
"The authorities in Minsk have stepped up repression towards 🇵🇱 minorities in #Belarus.

Andżelika Borys and Andrzej Poczobut were arrested for the actions supporting PL minority. Other activists are being persecuted.

It is a violation of international norms.

#FreePolesInBelarus",https://t.co/vWuhsfxSNa,http://t.co/vWuhsfxSNa,https://twitter.com/PolandMFA/status/1375186094325698562,"Mar 25, 2021"
"Formalising cooperation with @wwwkigpl will make it possible to promote Poland’s brand more effectively - stressed dep. FM @paweljabIonski at a ceremony to sign the cooperation agreement on supporting the promotion of the 🇵🇱 economy.
 
More↘️",https://t.co/Mdy3n2XImv,http://t.co/Mdy3n2XImv,https://twitter.com/PolandMFA/status/1375103179323539459,"Mar 25, 2021"
RT @eu_eeas: Belarus: Statement by the HR/VP @JosepBorrellF on targeting the Union of Poles in Belarus. The EU expects Belarus to uphold it…,,,https://twitter.com/PolandMFA/status/1375091277973295107,"Mar 25, 2021"
"We are happy to announce that thanks to the joint action of consular services of 🇵🇱 &🇩🇪 Polish journalist arrested in🇲🇲is now free.
 
#MFA expresses its gratitude to the consul and ambassador of 🇩🇪 in Rangoon and the entire embassy team for their support in helping the 🇵🇱citizen.",,,https://twitter.com/PolandMFA/status/1375067440120479745,"Mar 25, 2021"
"Happy National Day, Greece! 🇬🇷
 
#1821ελλας2021 #Greece200years #GreekIndependenceDay",https://t.co/JlMbT8uIUX,http://t.co/JlMbT8uIUX,https://twitter.com/PolandMFA/status/1375025378809503751,"Mar 25, 2021"
RT @prezydentpl: Message of the President of the Republic of Poland Mr @AndrzejDuda to the Heads of Diplomatic Missions accredited to Polan…,,,https://twitter.com/PolandMFA/status/1375000887198937094,"Mar 25, 2021"
"RT @PremierRP_en: ⚪🔴⚪All the best to our Belarusian friends on Freedom Day! Жыве Беларусь!
#StandWithBelarus #SolidarniZBiałorusią https://…",,,https://twitter.com/PolandMFA/status/1375000738385043468,"Mar 25, 2021"
RT @PLPermRepOECD: EUTELSAT IGO reelects M. Piotr Dmochowski-Lipski to his second term as Executive Secretary of the Organization for the y…,,,https://twitter.com/PolandMFA/status/1374802339249455104,"Mar 24, 2021"
RT @PremierRP_en: 📰PM @MorawieckiM for @politico on production and distribution of #COVID19 #vaccines ➡️  https://t.…,https://t.co/P3gopB7uwX,http://t.co/P3gopB7uwX,https://twitter.com/PolandMFA/status/1374800991648952322,"Mar 24, 2021"
RT @PLinNATO: FM @RauZbigniew with #NATO SG @jensstoltenberg visited NATO facilities where NATO HQ staff will be vaccinated by the Polish…,,,https://twitter.com/PolandMFA/status/1374793070382833670,"Mar 24, 2021"
".@UN_HRC established today a new mechanism to examine #humanrights violations in Belarus connected to the 2020 presidential elections and to ensure accountability of the perpetrators. It is an important instrument supporting the Belarusian society.

More ⤵️",https://t.co/FbEzmDLWYz,http://t.co/FbEzmDLWYz,https://twitter.com/PolandMFA/status/1374775164399988745,"Mar 24, 2021"
RT @PLinNATO: Poland’s 🇵🇱 FM @RauZbigniew had a good meeting with 🇧🇬 Minister @EZaharievaMFA focused on common interests in the EU and #NAT…,,,https://twitter.com/PolandMFA/status/1374762428240646145,"Mar 24, 2021"
"Today Poland 🇵🇱 and 18 other states have launched the #Accountability4Belarus – an independent NGOs consortium for gathering documentation concerning human rights violations in Belarus. Those responsible for repressions should be held accountable.

More ⤵️",https://t.co/RoXqoypwfz,http://t.co/RoXqoypwfz,https://twitter.com/PolandMFA/status/1374757309428162568,"Mar 24, 2021"
"On the second anniversary of the defeat of #Daesh’s “caliphate”, Poland 🇵🇱, as the member of @Coalition, confirms its readiness to continue common fight against #terrorism. 

More on our input ⤵️:",https://t.co/kXLkMtUyOw,http://t.co/kXLkMtUyOw,https://twitter.com/PolandMFA/status/1374732963510947846,"Mar 24, 2021"
"RT @PLinNATO: On the sidelines of @NATO Ministerial, FM @RauZbigniew met with UK Foreign Secretary @DominicRaab to discuss 🇵🇱-🇬🇧 bilateral…",,,https://twitter.com/PolandMFA/status/1374729944971014150,"Mar 24, 2021"
"2⃣4⃣March marks the Polish National Day of Remembrance of Poles Rescuing Jews under German Occupation.

During #IIWW Polish 🇵🇱 diplomats of #ŁadośGroup prepared forged passports to enable Jews escape certain death at the hand of German Nazis.

More ➡️",https://t.co/w2vG9BxWfc,http://t.co/w2vG9BxWfc,https://twitter.com/PolandMFA/status/1374718430696386560,"Mar 24, 2021"
"MFA statement on detention of Andżelika Borys by Belarusian police.

Full text ➡️",https://t.co/UziovdjTho,http://t.co/UziovdjTho,https://twitter.com/PolandMFA/status/1374691659385044993,"Mar 24, 2021"
RT @PLinNATO: Doorstep statement by FM 🇵🇱 @RauZbigniew: Today we will discuss threats posed by #Russia. It confirms the common attitude tha…,,,https://twitter.com/PolandMFA/status/1374681046076243976,"Mar 24, 2021"
"RT @PLinNATO: #NATO Foreign Ministers are about to start the the second day of #ForMin

Today’s discussion - with the participation of part…",,,https://twitter.com/PolandMFA/status/1374650732415180802,"Mar 24, 2021"
"RT @PLinNATO: 🇵🇱 and 🇷🇴 share strategic interests & cooperate closely in the area of security policy. 
We discussed bilateral & regional is…",,,https://twitter.com/PolandMFA/status/1374642567715901441,"Mar 24, 2021"
"RT @RauZbigniew: On the sidelines of the @NATO meeting of FA ministers, together with our friends from #V4 🇨🇿🇸🇰🇭🇺  we held a discussion wit…",,,https://twitter.com/PolandMFA/status/1374462084616888329,"Mar 23, 2021"
RT @RauZbigniew: Nem sok nemzet büszkélkedhet ilyen tartós történelmi kötelékkel. Ma ünnepeljük e 🇵🇱🤝🇭🇺 barátság napját. Kívánjuk magunknak…,,,https://twitter.com/PolandMFA/status/1374408802607370251,"Mar 23, 2021"
"RT @PLinNATO: The transatlantic partnership remains the cornerstone of our collective defence, central to our political cohesion, and an es…",,,https://twitter.com/PolandMFA/status/1374405314640896000,"Mar 23, 2021"
"RT @PLinNATO: Allied Ministers discussed today #NATO2030 proposals, strengthening the transatlantic bond and the future of the Alliance - i…",,,https://twitter.com/PolandMFA/status/1374404154139963393,"Mar 23, 2021"
"Deputy FM @paweljabIonski at the Poland-Asia Forum #Zbliżenia2021:

💬Only in 2020, 🇯🇵 entities made 7 major investments in 🇵🇱 of a value of 263 million €, which brought 500 new jobs. I am glad to say that 14 other projects are under consideration.

👉",https://t.co/dmG24J8pao,http://t.co/dmG24J8pao,https://twitter.com/PolandMFA/status/1374371511218278400,"Mar 23, 2021"
RT @PLinNATO: Minister @RauZbigniew on the 🇵🇱 support of the #COVID19 vaccination at @NATO HQ: Poland is ready to carry out this task to en…,,,https://twitter.com/PolandMFA/status/1374347662485520389,"Mar 23, 2021"
RT @PLinNATO: Poland’s 🇵🇱 FM @RauZbigniew at #NATO Foreign Ministers Meeting: Today we will discuss #NATO2030 process and the future of the…,,,https://twitter.com/PolandMFA/status/1374340337867632644,"Mar 23, 2021"
"RT @PLinNATO: On 23-24 March, for the first time in over a year, #NATO Foreign Ministers will meet in-person @NATO HQ. 

With #COVID-19 mea…",,,https://twitter.com/PolandMFA/status/1374284131476123649,"Mar 23, 2021"
Best wishes on Pakistan Day 🇵🇰 - from Poland! 🇵🇱,https://t.co/KBPYu5klLs,http://t.co/KBPYu5klLs,https://twitter.com/PolandMFA/status/1374283151720202240,"Mar 23, 2021"
"Deputy FM @marcin_przydacz at today’s #KalinowskiForum, an expert round-table on the future of Belarus organised by the @LRSeimas:
 
💬 The citizens of Belarus are to decide about the political shape of the state that they live in.",https://t.co/CrhqtNIzOz,http://t.co/CrhqtNIzOz,https://twitter.com/PolandMFA/status/1374062386756354053,"Mar 22, 2021"
💬 We had a very fruitful meeting with the 🇺🇳 High Commissioner for Human Rights. I was pleased to stress our support for the Human Rights Council concerning the work on Belarus – FM @RauZbigniew said after today's Foreign Affairs Council #FAC.,https://t.co/9yuj9nMTNZ,http://t.co/9yuj9nMTNZ,https://twitter.com/PolandMFA/status/1374060944595288064,"Mar 22, 2021"
RT @PLinNATO: SG @jensstoltenberg on the 🇵🇱 support of the vaccination of @NATO HQ: Poland is a reliable Ally who provided help to many oth…,,,https://twitter.com/PolandMFA/status/1374001202556497923,"Mar 22, 2021"
"RT @PLPermRepEU: Foreign Minister @RauZbigniew 🇵🇱 met with his Belgian 🇧🇪 counterpart @Sophie_Wilmes.

Ministers discussed the preparations…",,,https://twitter.com/PolandMFA/status/1373983951027634178,"Mar 22, 2021"
RT @RauZbigniew: Poland stands firmly with our friend and @NATO ally Bulgaria in its actions to protect sovereignty against Russia’s hostil…,,,https://twitter.com/PolandMFA/status/1373971929795862534,"Mar 22, 2021"
"RT @PLPermRepEU: Minister @RauZbigniew takes part in today’s Foreign Affairs Council #FAC. 

On the agenda, i.a.:
▫️review of the situation…",,,https://twitter.com/PolandMFA/status/1373920238509654016,"Mar 22, 2021"
RT @jensstoltenberg: I am grateful to #Poland & PM @MorawieckiM for readiness to support #COVID-19 vaccination at NATO HQ. Solidarity and r…,,,https://twitter.com/PolandMFA/status/1373700278617317380,"Mar 21, 2021"
"Congratulations to #Tunisia and all Tunisians 🇹🇳. We wish you a happy Independence day! 👏

All the best from Poland! 🇵🇱 🇹🇳",https://t.co/4Vr0CAxhfX,http://t.co/4Vr0CAxhfX,https://twitter.com/PolandMFA/status/1373182521685520384,"Mar 20, 2021"
"FM @RauZbigniew participated in the second ministerial meeting of the @CoalitionSahel. 

In his speech he expressed Poland’s support for the Coalition and its efforts to stabilize and bring prosperity to the #Sahel region. 

Read more ➡️",https://t.co/IEbXgsbOQ4,http://t.co/IEbXgsbOQ4,https://twitter.com/PolandMFA/status/1372972941059756038,"Mar 19, 2021"
"The Development Cooperation Programme Board has unanimously adopted the Development Cooperation Plan 🌎 for 2021. 

The meeting was chaired by the National Coordinator for Development Cooperation, dep. FM @paweljabIonski.

More ⤵️",https://t.co/kKFsJdk1Te,http://t.co/kKFsJdk1Te,https://twitter.com/PolandMFA/status/1372954073935265799,"Mar 19, 2021"
RT @PLinUN: Ms. Natalia Szymańska from the Otwarte Drzwi Association takes part in this year’s celebrations of #WorldDownSyndromeDay. Meet…,,,https://twitter.com/PolandMFA/status/1372938237824671751,"Mar 19, 2021"
RT @PLMissionGeneva: 📢 How is #freedom of #religion or #belief interrelated to security-related concerns - this was discussed🗣️by UN SR Ahm…,,,https://twitter.com/PolandMFA/status/1372903749623156746,"Mar 19, 2021"
"FM @RauZbigniew met with the Ambassador of Albania 🇦🇱 @shpresakuretaal.

The topics included 🇵🇱-🇦🇱 political and economic relations as well as the enlargement of the EU 🇪🇺.",https://t.co/LacFun1NmP,http://t.co/LacFun1NmP,https://twitter.com/PolandMFA/status/1372884002911236097,"Mar 19, 2021"
RT @PLinUN: For #Poland promotion and protection of the rights of persons with disabilities is a long-standing priority - both in the forei…,,,https://twitter.com/PolandMFA/status/1372821244207370241,"Mar 19, 2021"
