tablescraper-selected-row,linkified,linkified href,tablescraper-selected-row href,grey
RT @repjohnlewis: My colleagues & I have had enough. We are sitting-in on the House Floor until we get a vote to address gun violence. http…,,,https://twitter.com/BarackObama/status/745687620957548545,"Jun 22, 2016"
The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob,https://t.co/W4TbswBwvS,http://t.co/W4TbswBwvS,https://twitter.com/BarackObama/status/745670465327247363,"Jun 22, 2016"
"If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice:",https://t.co/51SBeDdTKl,http://t.co/51SBeDdTKl,https://twitter.com/BarackObama/status/745636531604324352,"Jun 22, 2016"
Judge Merrick Garland just received the American Bar Association's highest rating:,https://t.co/9ew2WSpFqd,http://t.co/9ew2WSpFqd,https://twitter.com/BarackObama/status/745376418381471744,"Jun 21, 2016"
Say you support decisive action to tackle climate change.  #ActOnClimate,https://t.co/S9gkxn0wpv,http://t.co/S9gkxn0wpv,https://twitter.com/BarackObama/status/745358789382017025,"Jun 21, 2016"
Clean energy is here to stay.,https://t.co/meQoPVWXtg,http://t.co/meQoPVWXtg,https://twitter.com/BarackObama/status/745342377796112384,"Jun 21, 2016"
"""There's something sacred about this place."" —President Obama on Yosemite National Park",https://t.co/BOsfJ0C9W7,http://t.co/BOsfJ0C9W7,https://twitter.com/BarackObama/status/745311778502914048,"Jun 21, 2016"
"RT @POTUS: Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American peo…",,,https://twitter.com/BarackObama/status/745281834804617216,"Jun 21, 2016"
Staying informed is too important leave to chance. Join the @OFA Truth Team today:,https://t.co/ltq6xPBNfI,http://t.co/ltq6xPBNfI,https://twitter.com/BarackObama/status/744975532891136000,"Jun 20, 2016"
Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence.,https://t.co/AzL9CkYA7z,http://t.co/AzL9CkYA7z,https://twitter.com/BarackObama/status/744940151231549440,"Jun 20, 2016"
"Take a look at President Obama's interview with @NatGeo on national parks, climate change and more.",https://t.co/xtbFt2XMHI,http://t.co/xtbFt2XMHI,https://twitter.com/BarackObama/status/744925060721348609,"Jun 20, 2016"
"""To me, fatherhood means being there."" —President Obama",https://t.co/rL6RROGvQg,http://t.co/rL6RROGvQg,https://twitter.com/BarackObama/status/744590453840969729,"Jun 19, 2016"
Happy Father's Day to all the dads out there.,https://t.co/okqSRnQk6n,http://t.co/okqSRnQk6n,https://twitter.com/BarackObama/status/744572774400692224,"Jun 19, 2016"
"In the weekly address, the President talks about setting examples for children in light of tragedies like Orlando.",https://t.co/B1k1FHYR76,http://t.co/B1k1FHYR76,https://twitter.com/BarackObama/status/744310856331198464,"Jun 18, 2016"
"RT @WhiteHouse: ""These parks belong to all of us. This planet belongs to all of us. It’s the only one we’ve got"" —@POTUS in Yosemite https:…",,,https://twitter.com/BarackObama/status/744250571465629696,"Jun 18, 2016"
President Obama has taken unprecedented steps to protect our land and water for future generations.,https://t.co/D5PNr4itC5,http://t.co/D5PNr4itC5,https://twitter.com/BarackObama/status/744190760904450053,"Jun 18, 2016"
"This week, people all over the world came together to stand with the LGBT community—take a look:",https://t.co/YyZsmZOpUZ,http://t.co/YyZsmZOpUZ,https://twitter.com/BarackObama/status/743913011975454720,"Jun 17, 2016"
RT @VP: Taking steps to reduce gun violence worth doing if it could save one life. But it could save far more. Finish this. …,https://t.co/P7,http://t.co/P7,https://twitter.com/BarackObama/status/743871594959896576,"Jun 17, 2016"
RT @WhiteHouse: Today @POTUS & @VP visited Orlando. Watch the President give remarks after meeting with the families of the victims: https:…,,,https://twitter.com/BarackObama/status/743619451589898240,"Jun 17, 2016"
#OrlandoUnited,https://t.co/ixCxMZzGH2,http://t.co/ixCxMZzGH2,https://twitter.com/BarackObama/status/742399319773319168,"Jun 13, 2016"
"RT @WhiteHouse: ""In the face of hate and violence, we will love one another. We will not give into fear."" —@POTUS",https://t.co/i7fOS38GzH,http://t.co/i7fOS38GzH,https://twitter.com/BarackObama/status/742063124597997568,"Jun 12, 2016"
"RT @WhiteHouse: At 1:30pm ET, @POTUS will deliver a statement on the tragic shooting in #Orlando. Watch live:",https://t.co/k6QWAbrHAh,http://t.co/k6QWAbrHAh,https://twitter.com/BarackObama/status/742043113078677504,"Jun 12, 2016"
"""Minds open. Hearts change. America shifts."" —President Obama #Pride2016",https://t.co/JJSBJW5UEb,http://t.co/JJSBJW5UEb,https://twitter.com/BarackObama/status/741373595306360832,"Jun 10, 2016"
"Today, #LoveIsLove in all 50 states. But millions of Americans are still fighting to end discrimination—join them:",https://t.co/07hwYLJOy8,http://t.co/07hwYLJOy8,https://twitter.com/BarackObama/status/741357619089149952,"Jun 10, 2016"
This is how you Slow Jam the News:  #POTUSonFallon,https://t.co/bToPKW4UCM,http://t.co/bToPKW4UCM,https://twitter.com/BarackObama/status/741326032247083008,"Jun 10, 2016"
RT @FallonTonight: .@POTUS and @jimmyfallon Slow Jam the News  #POTUSonFallon #FallonTonight,https://t.co/51BDe8zaca,http://t.co/51BDe8zaca,https://twitter.com/BarackObama/status/741305234379673600,"Jun 10, 2016"
Watch President Obama Slow Jam the News on @FallonTonight at 11:35 p.m. ET. #POTUSonFallon,https://t.co/RuwpGwbTSA,http://t.co/RuwpGwbTSA,https://twitter.com/BarackObama/status/741068131347660801,"Jun 10, 2016"
Be proud of how far we've come—and continue to push for progress. #LoveIsLove,https://t.co/ApzHdiiO14,http://t.co/ApzHdiiO14,https://twitter.com/BarackObama/status/740657416337924096,"Jun 08, 2016"
Senate leaders' refusal to give Judge Garland a fair hearing is pure politics. #DoYourJob,https://t.co/8rzLIBigzM,http://t.co/8rzLIBigzM,https://twitter.com/BarackObama/status/740301586195349505,"Jun 07, 2016"
Your support for a fair hearing and timely up-or-down vote to fill the vacancy on the Supreme Court matters:,https://t.co/qfpOoUefet,http://t.co/qfpOoUefet,https://twitter.com/BarackObama/status/740285418604658688,"Jun 07, 2016"
"Senate leaders' politicization of the Supreme Court is ""unconscionable.""  #DoYourJob",https://t.co/f92L5TbGSR,http://t.co/f92L5TbGSR,https://twitter.com/BarackObama/status/740250235104940032,"Jun 07, 2016"
Love looks good on you. Wear it with pride:  #LoveIsLove,https://t.co/LlWSvS4uBE,http://t.co/LlWSvS4uBE,https://twitter.com/BarackObama/status/740226482383917056,"Jun 07, 2016"
This month and every month. #LoveIsLove,https://t.co/L3kRhhRxA4,http://t.co/L3kRhhRxA4,https://twitter.com/BarackObama/status/740202784457252865,"Jun 07, 2016"
"Unemployment rate ⬇
Federal deficit ⬇
Uninsured rate ⬇",https://t.co/SGZTb0ZBf3,http://t.co/SGZTb0ZBf3,https://twitter.com/BarackObama/status/739936468127342594,"Jun 06, 2016"
Watch as President Obama tackles four common myths about our economy.,https://t.co/9DdBoFj9y2,http://t.co/9DdBoFj9y2,https://twitter.com/BarackObama/status/739897112960323584,"Jun 06, 2016"
Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change.,https://t.co/AuWKEGJIGW,http://t.co/AuWKEGJIGW,https://twitter.com/BarackObama/status/739864542142988288,"Jun 06, 2016"
"RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us:  #StateOfWomen
…",https://t.co/kMuWTuXTdb,http://t.co/kMuWTuXTdb,https://twitter.com/BarackObama/status/739842295973957633,"Jun 06, 2016"
"""We pray that the greatest fighter of them all finally rests in peace."" —President Obama #RIPMuhammadAli",,,https://twitter.com/BarackObama/status/739120021297893376,"Jun 04, 2016"
The Supreme Court shouldn't be part of partisan political games. Add your name if you agree:,https://t.co/j8T9Vqlffe,http://t.co/j8T9Vqlffe,https://twitter.com/BarackObama/status/738833955093286913,"Jun 03, 2016"
It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob,https://t.co/oKSLU2ADQi,http://t.co/oKSLU2ADQi,https://twitter.com/BarackObama/status/738817224375304192,"Jun 03, 2016"
Make sure you have all the facts—sign up to be part of the @OFA Truth Team.,https://t.co/WozNFfFzW2,http://t.co/WozNFfFzW2,https://twitter.com/BarackObama/status/738786217022488576,"Jun 03, 2016"
This is the largest annual global increase in renewable power capacity—ever:  #ActOnClimate,https://t.co/9Eha0d5gbb,http://t.co/9Eha0d5gbb,https://twitter.com/BarackObama/status/738761552820469761,"Jun 03, 2016"
Watch: This is why people across the country have decided to #WearOrange today.,https://t.co/IUguOJg2Zk,http://t.co/IUguOJg2Zk,https://twitter.com/BarackObama/status/738513124702068736,"Jun 02, 2016"
Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree:,https://t.co/H8Yh77Somm,http://t.co/H8Yh77Somm,https://twitter.com/BarackObama/status/738498356352159745,"Jun 02, 2016"
"This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange",https://t.co/VplJtSGMaU,http://t.co/VplJtSGMaU,https://twitter.com/BarackObama/status/738481437393854464,"Jun 02, 2016"
"The noise around gun violence is loud.
But we can be louder.
#WearOrange",https://t.co/lYA8JEFhvg,http://t.co/lYA8JEFhvg,https://twitter.com/BarackObama/status/738462607141568514,"Jun 02, 2016"
Join the thousands of people calling on Congress to do something about gun violence—add your name:  #WearOrange,https://t.co/M0QQvNiYdj,http://t.co/M0QQvNiYdj,https://twitter.com/BarackObama/status/738432041486667776,"Jun 02, 2016"
Gun violence takes far too many lives in America. Congress needs to act. #WearOrange,https://t.co/TYqb1fklcu,http://t.co/TYqb1fklcu,https://twitter.com/BarackObama/status/738413221179072512,"Jun 02, 2016"
RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again & again.…,,,https://twitter.com/BarackObama/status/738393341243445248,"Jun 02, 2016"
LAST CHANCE: Keep calm and enter before the midnight deadline.,https://t.co/GRHmsl26Hd,http://t.co/GRHmsl26Hd,https://twitter.com/BarackObama/status/738155058177576960,"Jun 01, 2016"
"RT @Everytown: June 2 is almost here!

How are you going to #WearOrange tomorrow?",https://t.co/1y3ILsqdcu,http://t.co/1y3ILsqdcu,https://twitter.com/BarackObama/status/738144587122802690,"Jun 01, 2016"
Speak out against gun violence—#WearOrange tomorrow.,https://t.co/IUguOJg2Zk,http://t.co/IUguOJg2Zk,https://twitter.com/BarackObama/status/738129124410032128,"Jun 01, 2016"
Don't miss your chance to meet President Obama this summer. Enter before tonight's deadline:,https://t.co/GLFCABWEuq,http://t.co/GLFCABWEuq,https://twitter.com/BarackObama/status/738114951139581952,"Jun 01, 2016"
RT @WhiteHouse: “Our deficits haven’t grown these past seven and a half years; we’ve cut them by almost 75%.” —@POTUS …,https://t.co/k24EI0FG,http://t.co/k24EI0FG,https://twitter.com/BarackObama/status/738102973201448961,"Jun 01, 2016"
This is progress—but there's still more work to do to make sure our economy works for everybody.,https://t.co/Gm8wvx0Gan,http://t.co/Gm8wvx0Gan,https://twitter.com/BarackObama/status/738096049798021120,"Jun 01, 2016"
"LIVE: President Obama is speaking in Elkhart, Indiana, highlighting America's economic progress.",https://t.co/x8XPvevF8e,http://t.co/x8XPvevF8e,https://twitter.com/BarackObama/status/738090552244109312,"Jun 01, 2016"
"Tune in at 3:25 p.m. ET to watch President Obama speak in Elkhart, Indiana—seven years after his first visit.",https://t.co/ams2ipvolb,http://t.co/ams2ipvolb,https://twitter.com/BarackObama/status/738076075037741057,"Jun 01, 2016"
"""Make the choice to do some good in the world."" Watch Judge Garland speak to high school seniors at his alma mater:",https://t.co/lkiWqSFra7,http://t.co/lkiWqSFra7,https://twitter.com/BarackObama/status/738046701609488386,"Jun 01, 2016"
You don't want to miss out on this opportunity—enter now before tonight's deadline.,https://t.co/ZgquwBCiow,http://t.co/ZgquwBCiow,https://twitter.com/BarackObama/status/738027139178455040,"Jun 01, 2016"
Suit up—enter for a chance to meet President Obama before the deadline.,https://t.co/5WQWYBGrAJ,http://t.co/5WQWYBGrAJ,https://twitter.com/BarackObama/status/737771604805963776,"May 31, 2016"
The Supreme Court shouldn't be part of partisan political games. Add your name if you agree:,https://t.co/uqAYi3uxrI,http://t.co/uqAYi3uxrI,https://twitter.com/BarackObama/status/737738496807337984,"May 31, 2016"
"Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob",https://t.co/gxXi7wCfg0,http://t.co/gxXi7wCfg0,https://twitter.com/BarackObama/status/737688004509065219,"May 31, 2016"
Share a laugh with President Obama—enter now for your chance.,https://t.co/pZ4bvOtFVx,http://t.co/pZ4bvOtFVx,https://twitter.com/BarackObama/status/737665350532136961,"May 31, 2016"
"""Today, and every day, let us remember the servicemen and women we have lost."" —President Obama",https://t.co/x1lQbyFr2M,http://t.co/x1lQbyFr2M,https://twitter.com/BarackObama/status/737348118753255424,"May 30, 2016"
"""This Memorial weekend, I hope you’ll join me in acts of remembrance."" —President Obama",https://t.co/UxDZMDjMdu,http://t.co/UxDZMDjMdu,https://twitter.com/BarackObama/status/737291556080717824,"May 30, 2016"
RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET:  https://t.c…,https://t.co/ta4ag8A0Ci,http://t.co/ta4ag8A0Ci,https://twitter.com/BarackObama/status/736962149994647552,"May 29, 2016"
A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans:,https://t.co/75eFrBUV0e,http://t.co/75eFrBUV0e,https://twitter.com/BarackObama/status/736307695272103937,"May 27, 2016"
Join the @OFA Truth Team and help set the record straight on issues you care about:,https://t.co/FgwDveu3Ef,http://t.co/FgwDveu3Ef,https://twitter.com/BarackObama/status/736262918979747840,"May 27, 2016"
Enter now for the chance to get some pointers from the Commander-in-Chief.,https://t.co/lGn4BecCBl,http://t.co/lGn4BecCBl,https://twitter.com/BarackObama/status/736223791156764672,"May 27, 2016"
Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland:,https://t.co/DpeBdTFt8j,http://t.co/DpeBdTFt8j,https://twitter.com/BarackObama/status/735927121575444480,"May 26, 2016"
"Judge Garland:

Independent mind ✓
Highly qualified ✓
Has had bipartisan support ✓

Senate leaders: #DoYourJob",https://t.co/r2egTausVA,http://t.co/r2egTausVA,https://twitter.com/BarackObama/status/735902728258342913,"May 26, 2016"
Tell your friends you fist bumped President Obama—enter now for your chance.,https://t.co/s86eJjBJ0U,http://t.co/s86eJjBJ0U,https://twitter.com/BarackObama/status/735860765530329089,"May 26, 2016"
Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob,https://t.co/PvubG4dFnd,http://t.co/PvubG4dFnd,https://twitter.com/BarackObama/status/735597684149489665,"May 25, 2016"
Senate leaders need to stop obstructing our Supreme Court—add your name if you agree:  #DoYourJob,https://t.co/sFaoUFD3eP,http://t.co/sFaoUFD3eP,https://twitter.com/BarackObama/status/735549639714181120,"May 25, 2016"
Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob,https://t.co/TTcIByTScg,http://t.co/TTcIByTScg,https://twitter.com/BarackObama/status/735532761629360128,"May 25, 2016"
