tablescraper-selected-row,tablescraper-selected-row href,grey,linkified,linkified href
"It has been four months. Four months without any justice for Breonna Taylor's friends and family. 

The police who murdered her in her own home still have not been charged. 

Do not forget about her.",https://twitter.com/KamalaHarris/status/1283175450412568577,"Jul 14, 2020",,
"This despicable and cruel rule should’ve never been proposed in the first place. Thanks to everyone who raised their voice and fought back. Because of you, international students can stay.",https://twitter.com/KamalaHarris/status/1283140248529186817,"Jul 14, 2020",https://t.co/uorDfd4xpz,http://t.co/uorDfd4xpz
"Heartbreaking. When planning the best course of action for schools in the fall, decision makers must also prioritize the safety of our teachers and staff.",https://twitter.com/KamalaHarris/status/1283113284237963268,"Jul 14, 2020",https://t.co/eMC6PAZ0pp,http://t.co/eMC6PAZ0pp
Tune in now to hear @JoeBiden’s latest plan to build back a better economy and a better America for working families.,https://twitter.com/KamalaHarris/status/1283099731095322625,"Jul 14, 2020",https://t.co/8CrJpn5Vzh,http://t.co/8CrJpn5Vzh
"Today is Runoff Tuesday and Primary Day in Alabama, Maine, and Texas. Your vote is your voice. Be sure to turn in your absentee ballot and if you decide to head to the polls, be sure to wear a mask, maintain social distancing, and wash your hands.",https://twitter.com/KamalaHarris/status/1283039818331688963,"Jul 14, 2020",,
"If we take back the Senate and elect @JoeBiden president, we can address police brutality. Keep our communities safe from gun violence. Act to combat the climate crisis.

But none of this will be possible if we don’t flip the Senate and remove Mitch McConnell as Majority Leader.",https://twitter.com/KamalaHarris/status/1282859865006841856,"Jul 14, 2020",,
"As we’ve seen with the Black maternal health crisis, every day we don’t confront the persistent disparities in our health care system could mean the difference between life and death for someone. 

No one should ever go to the doctor and not have their pain taken seriously.",https://twitter.com/KamalaHarris/status/1282829234071916549,"Jul 14, 2020",https://t.co/Rf50Ujd7Lo,http://t.co/Rf50Ujd7Lo
It’s been 122 days since Breonna Taylor was murdered in her own home. The officers who killed her are still walking free. I will never stop demanding justice for her family and loved ones.,https://twitter.com/KamalaHarris/status/1282780843963023360,"Jul 13, 2020",,
"There are more than 35M people living with a disability who are eligible to vote. But too often voting is inaccessible. This National Disability Voter Registration Week, I’m calling on Congress to pass my VoteSafe Act to make voting in the age of coronavirus accessible for all.",https://twitter.com/KamalaHarris/status/1282756183661645824,"Jul 13, 2020",,
"Evictions may soon leave ~28M homeless in the United States. We are on the verge of a wave of evictions if Congress doesn’t swiftly act to ban evictions and foreclosures during the pandemic—and pass my bill to provide $2,000 monthly payments. Time is of the essence.",https://twitter.com/KamalaHarris/status/1282727246562820096,"Jul 13, 2020",,
Trump is more concerned about TV ratings and muzzling public health experts in the middle of a pandemic than the health and well-being of the American people.,https://twitter.com/KamalaHarris/status/1282680864942575618,"Jul 13, 2020",https://t.co/einuzgCf9E,http://t.co/einuzgCf9E
"There are two systems of justice in America: one for Trump and his cronies—and one for everybody else. It’s not right and people are sick and tired of it. In November, let’s end this national nightmare.",https://twitter.com/KamalaHarris/status/1282494455912767488,"Jul 13, 2020",,
Do not let Republicans and this administration ever make you feel like you are alone. You are not alone. Together we will fight for what’s right.,https://twitter.com/KamalaHarris/status/1282473733253455872,"Jul 13, 2020",https://t.co/NeuaXUV38r,http://t.co/NeuaXUV38r
International students are a vital part of our communities and schools. It’s outrageous they are being threatened with deportation in the midst of a public health crisis. @DianneFeinstein and I are calling on @ICEgov to withdraw this despicable proposal immediately.,https://twitter.com/KamalaHarris/status/1282436574622502913,"Jul 12, 2020",,
"The presidency isn't the only thing at stake this November. Across the country, #DemGovs have been fighting Trump’s disastrous agenda at every turn. 

@DemGovs have the chance to deliver historic victories in key battleground states. Can you chip in now?",https://twitter.com/KamalaHarris/status/1282417197353259014,"Jul 12, 2020",https://t.co/WQMTaw91hS,http://t.co/WQMTaw91hS
"Betsy DeVos’ lack of leadership on how to safely resume schools is dangerous to our students, our teachers, and our staff. 

She has no plan.",https://twitter.com/KamalaHarris/status/1282395557391151107,"Jul 12, 2020",https://t.co/si1J1Uka4o,http://t.co/si1J1Uka4o
"Donald Trump has been sowing hate and division for almost four years. We need a president who will lift up the condition and the spirit of the American people, bringing dignity back to the Oval Office. @JoeBiden will do that.",https://twitter.com/KamalaHarris/status/1282356797567901698,"Jul 12, 2020",https://t.co/XArldmZcIE,http://t.co/XArldmZcIE
"From abject denial to muzzling public health experts, it was clear there was never a plan.",https://twitter.com/KamalaHarris/status/1282302820474073088,"Jul 12, 2020",https://t.co/KeQkdKtYzD,http://t.co/KeQkdKtYzD
It’s deeply unsettling that Facebook has the resources to vigorously combat voter suppression and protect civil rights—yet hasn’t acted.,https://twitter.com/KamalaHarris/status/1282131313278017538,"Jul 12, 2020",https://t.co/pN0SEVbGN1,http://t.co/pN0SEVbGN1
"I’m glad Virginia is leading to help survivors get the justice they deserve. As California’s Attorney General, I made clearing the rape kit backlog at state-run labs a top priority—and we got it done within my first year. It’s time our nation did the same.",https://twitter.com/KamalaHarris/status/1282107909057511425,"Jul 12, 2020",https://t.co/PcF3ncBKIv,http://t.co/PcF3ncBKIv
"From slavery, Jim Crow laws, and policing, America’s history has been defined by two systems of justice. And the result is that Black Americans have been treated as less than human. Passing the Justice in Policing Act is one step to making our justice system more fair for all.",https://twitter.com/KamalaHarris/status/1282070664191582216,"Jul 11, 2020",,
"Every American deserves the right to clean, affordable water. Thank you @NAACP_LDF for taking on this crucial fight that has disproportionately affected Detroit's Black & low-income residents. Congress must pass my Water Justice Act to help ensure affordable water for all.",https://twitter.com/KamalaHarris/status/1282037194341994498,"Jul 11, 2020",https://t.co/T8VU3UqLMo,http://t.co/T8VU3UqLMo
"This weekend, find time to dance, find time to sing, and keep up the fight.",https://twitter.com/KamalaHarris/status/1281998184663773192,"Jul 11, 2020",https://t.co/pUVH6RfoQM,http://t.co/pUVH6RfoQM
"Breonna Taylor.
George Floyd.
Elijah McClain.
Atatiana Jefferson.
Tamir Rice.

For them, and countless others, there are two systems of justice in America.",https://twitter.com/KamalaHarris/status/1281967564655079424,"Jul 11, 2020",,
Trump commutes the prison sentence of Roger Stone while the officers that killed Breonna Taylor are still free. The two systems of justice in this country must end.,https://twitter.com/KamalaHarris/status/1281743805213966336,"Jul 11, 2020",,
A majority of our teachers already pay for school supplies with their own money. Are they also going to have to pay out of their own pocket for PPE and other necessities to keep themselves and their students safe?,https://twitter.com/KamalaHarris/status/1281738976525778951,"Jul 10, 2020",https://t.co/0dPTvIq5bi,http://t.co/0dPTvIq5bi
RT @diplo: Im backing @joebiden bc he has experience & believes in basic human rights/decency. we gotta keep protesting & do work in our lo…,https://twitter.com/KamalaHarris/status/1281708395033174017,"Jul 10, 2020",,
"People are suffering. Small businesses have closed for good. People’s bills are piling up and they have no job to pay them. Parents are juggling teaching their kids and keeping food on the table.

We can help. Let's pass our small business bill and implement recurring payments.",https://twitter.com/KamalaHarris/status/1281699470498045953,"Jul 10, 2020",,
".@HowardU was one of the places that helped shape who I am today. It’s about more than an education—Howard instilled in generations of students a purpose and passion to change the world. @MakurMaker, welcome to the Bison family.",https://twitter.com/KamalaHarris/status/1281667514158678016,"Jul 10, 2020",https://t.co/0InUXXTNN5,http://t.co/0InUXXTNN5
We have solutions—Donald Trump does not. He is a narcissist.,https://twitter.com/KamalaHarris/status/1281641425642414081,"Jul 10, 2020",https://t.co/7ioGSgPNd3,http://t.co/7ioGSgPNd3
"@JoaquinCastrotx @JoaquinCastrotx and @JulianCastro—sending you, your family, and the entire Castro team our love during this difficult time.",https://twitter.com/KamalaHarris/status/1281621074132729858,"Jul 10, 2020",,
Donald Trump likes to use the term 'commander in chief' but he's in command of nothing except his own ego.,https://twitter.com/KamalaHarris/status/1281594324376072193,"Jul 10, 2020",https://t.co/rO3aX0IbL2,http://t.co/rO3aX0IbL2
A big thank you to everyone who joined us for #GetUpStandUp2020 tonight in support of @JoeBiden. I hope you enjoyed dancing and singing along as much as I did! Get involved at .,https://twitter.com/KamalaHarris/status/1281422141867601921,"Jul 10, 2020",https://t.co/uFebNsiXMb,http://t.co/uFebNsiXMb
Tune in after #GetUpStandUp2020: I'm going to be on @TheLastWord with @Lawrence on @MSNBC at 10pm ET to discuss our nation's response to coronavirus and today's latest news.,https://twitter.com/KamalaHarris/status/1281401280997531648,"Jul 10, 2020",,
RT @ehammai: Dancing with my girls to favorite tunes  from “Get Up Stand Up” Virtual Dance Party Hosted by @KamalaHarris & @DJCassidy in su…,https://twitter.com/KamalaHarris/status/1281391595678568455,"Jul 10, 2020",,
"RT @deitramatthews: Wine in hand, in the room with Senator @KamalaHarris and friends for tonight's @JoeBiden fundraiser!
#GetUpStandUp2020…",https://twitter.com/KamalaHarris/status/1281386119804923906,"Jul 10, 2020",,
RT @Mom_On_Run: The little one is super excited to #GetUpStandUp2020,https://twitter.com/KamalaHarris/status/1281381171264475143,"Jul 10, 2020",https://t.co/QFXQ6huyFr,http://t.co/QFXQ6huyFr
"RT @FL_mocha_mom: #GetUpStandUp2020 - We all need to take action, and be joyful with @KamalaHarris in support of @JoeBiden! …",https://twitter.com/KamalaHarris/status/1281375348073082880,"Jul 09, 2020",https://t.co/x9,http://t.co/x9
RT @EZBreezyT: @KamalaHarris Ready for the #GetUpStandUp2020 with @KamalaHarris to start! Repping for the Washington DC branch of the #KHiv…,https://twitter.com/KamalaHarris/status/1281373722637631489,"Jul 09, 2020",,
Just 10 more minutes until #GetUpStandUp2020! Drop your photos below from your at-home party or videos of your best dance moves during the event and I’ll retweet some of my favorites.,https://twitter.com/KamalaHarris/status/1281359991832825860,"Jul 09, 2020",,
Today’s Supreme Court decision holding the federal government to its word and honoring its treaties with Creek Nation was both the right one and an important one. Honoring the sovereignty of Tribal governments means living up to those obligations.,https://twitter.com/KamalaHarris/status/1281344379689541641,"Jul 09, 2020",,
